,title,view_count,favorability,likes,dislikes,video_id
91725,"Haaland, Sancho & Co. unstoppable | Leipzig vs. Borussia Dortmund 1-4 | Highlights | DFB-Pokal Final",1381432,0.9746841432830171,41731,535,nqmK4PMhBsE
470761,Swedish House Mafia - It Gets Better,1762175,0.8711072122313428,29861,2057,xxqy7Wz22Gs
183741,VFX Artists React to Bad & Great CGi 40,1537342,0.9781251242890665,74604,825,hx9LDxocXvU
914283,"Про то самое предательство, что у меня случилось? Наряжаем елку и рассказываем // Вопрос-ответ",234442,0.22795083867975574,7943,4994,qpY_DvGzngQ
316314,ALICIA AWA - FREMDER (Official Video),85044,0.9050961245041196,6243,311,CvWAqKyemu0
884333,Cuando COMES mientras JUEGAS a la CONSOLA..🎮🥪🤣 #shorts,1287159,1.0,69658,0,Kux9a2G7vXU
153544,Shawn Mendes - Wonder,15853263,0.9756612414295565,1214842,14966,fHeQemJJQII
57323,COLETIVA | ABEL FERREIRA | Palmeiras 2 x 0 Fluminense,424702,0.9859214068713414,40202,285,z4t0V-kjk28
800209,TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official Teaser - 수빈 (SOOBIN),1204652,0.9925340877834099,380310,1425,kDCosM2ebLQ
754561,알약게임2 [기시니 스릴러툰],285188,0.9667422524565382,5204,88,HDh7aPDZIp0
373616,Top 7 des trucs qui se sont passés il y a 10 ans | Time Machine #1,126661,0.9584809130263676,9953,211,QLtjVWZ3GDY
210798,Making American Food in a Place That is NOT America,2061916,0.989524419500863,366546,1930,hs0jo0n1OYM
638581,たった今考えたプロポーズの言葉を君に捧ぐよ。,1206941,0.8966718940581982,32655,1779,bGgUPQpLeWs
218905,*XBOX* Mod in Among Us,5196127,0.9673251706758624,352284,5851,3okShyDl_UY
33744,LINE,3814756,0.9894984464444855,123899,654,tbU96tA535s
563936,Papa ho to Aise | Sushma Chhikara | Aashish Bhardwaj,363296,0.8194653614457831,9665,959,Uc_IEVp8EZM
344090,5 THÉORIES SUR L'ISLAM (#96),144903,0.9444330740892345,19001,543,M2jl2fp7jNE
116748,O DIA MAIS FELIZ DA MINHA VIDA!!! estamos grávidos,810263,0.979086844085417,114412,1209,clLxLs0LdAs
844278,15 Pistas Ocultas Que PIXAR Nos Dejó De Sus Siguientes ESTRENOS | DeToxoMoroxo,762560,0.9637502876258917,55473,1024,SL1eyYjc0kI
555726,taking exclusive DELIVERY of Bentley Car !,1282094,0.973910898776845,108043,1428,M5xteuVep_A
654724,【新型 GR 86vs旧 86】土屋圭市が愛車86で新型 GR 86を徹底解説！86への熱い思いを語ります。TOYOTA GR 86 Drift King's Review,142216,0.9735099337748344,3278,44,QiOTFd5FVAY
870156,Así quedó alberquita con bolitas de gel 🤣 | Leslie Mckenzzie 💕,11178374,0.9509494048657573,1062290,26708,WAQ5p8q3i-A
212406,Inoxtag devient fou à cause de cette Côte de Boeuf XXXL au Barbecue ! (oh oui bébéaaooo),979681,0.975718247945994,75508,928,9wfy_EYO49w
188103,Minecraft but Cows beat the game for you,861502,0.9073052533896995,18498,899,H0reLvoauvg
634188,ファシオが大幅イメチェンでコスメヲタ困惑な件,303526,0.9579349904397706,5120,110,vQeG8H6yoc8
400394,Je vous présente mon studio au LOAT !,248053,0.9959531517806132,41923,85,5BUPZBcoK58
285110,Ich zeige euch mein Haus | MckyTV,328983,0.9747914735866543,37289,476,QzJC0-wdo50
549794,വേദികയുടെ കള്ളത്തരം കയ്യോടെ പൊക്കി ശിവദാസൻ.. അടി ഇരന്നുവാങ്ങി സിദ്ധാർത്ഥൻ...,533645,0.9490931260478586,6394,167,1xQ19vp7VaI
134018,JOGUEI STARDEW VALLEY PELA PRIMEIRA VEZ,67431,0.9852284966917987,12902,96,yOqH8kHsnwY
162089,The Fresh Prince of Bel-Air Reunion Trailer,6397533,0.956235457794622,163107,3649,3Kz2vYa5ZPA
132846,"LUDMILLA, Mariah Angeliq, Topo La Maskara - Socadona feat. Mr Vegas (Official Music Video)",1183053,0.9424693033874252,78704,2331,15wVHmz_Aag
18372,iPhone 13 Pro Review | Cinematic & Macro Mode!,1497650,0.9434920406252251,53963,1569,UCv6L0IDVcA
362605,Je suis la routine de Marc Aurèle pendant 30 jours (ou presque),114608,0.978657560559172,9271,100,2U2SAAH1tKg
823392,perdón mamá me volví a tatuar *día conmigo y Ale*,739041,0.9864761207944394,84166,573,xQaGFa1Ikng
322340,LEERE ROOMTOUR - meine Traum Wohnung | Jasmin Azizam,129499,0.9449124214467175,7273,206,ji4KsQKCYDA
646442,【方言回】OL、久しぶりのワケあり福島帰省てワケ【前編】,368713,0.9041749502982107,4789,241,LHcdk-hIFYQ
43876,[MV] 마마무(MAMAMOO) - WANNA BE MYSELF,10528042,0.9868990646638084,956980,6310,sk-qyR224fU
18779,Why I haven't been Uploading...,1736571,0.9757376397734925,89494,1099,UvMBqGzUVy0
281433,Schnelleres Internet auf deiner PlayStation - So geht's,28883,0.9224069675376089,1214,49,kJxeU7yETzQ
4221,Orthodontist Reacts! The Largest Mouth In The World  #Shorts,8119610,0.9714126406244875,450798,6537,65QJJI6kHYA
763663,[놀면 뭐하니?] 김태호PD 또 판벌림🥶 명불허전 국민MC의 앵커 도전📡ㅣ#앵커 #뉴스 #엠뚜루마뚜루 MBC210828방송,2801965,0.9555140504287291,34551,786,EdatT-VJ3UU
1010265,Deion Sanders' Jackson State demolishes Mississippi Valley State [HIGHLIGHTS] | ESPN,329952,0.9547486033519553,3499,81,KfRYbHXcOso
311686,Lynns Baby wird ein...?! 👦👧🥳💥 | Berlin - Tag & Nacht #2516,310308,0.9633119486768243,9793,183,X6WwiXccHCo
80895,A ROXTEEN COMEÇOU !!! 3 ANOS SEM A JESSI - EPISÓDIO 1,2614340,0.9120757102102871,111931,5147,dL2rRPWgng8
864683,GARENA ME ENVIA TODOS ESTOS REGALOS A MI CUENTA 😱 - THE WICK,1187374,0.9672071207394966,86084,1435,glCtSv9qfmQ
191888,Super Meets Our Family!,867309,0.9852721623693661,49201,365,yNx5Z4QrBNo
1003011,Don Miguelo - Navidad 🎄 Live ( Concierto Virtual ),394087,0.9762885450295001,17753,213,bb7khHCr0AI
206934,Minecraft But If I Swear The Video Ends,983101,0.9896068173707163,114286,597,XaqXEYXMyig
225617,Try Not To Laugh Challenge #79 - Hard Mode w/ Gus Johnson,1433547,0.9790089796090238,93996,997,io18tmBTOH0
38654,Maiara e Maraisa - Fun Live,3288410,0.9420709143510732,115460,3444,x2F68xxAnHw
17881,C-Kan - Alla en el cielo (Video Oficial),6652354,0.9713542988287969,174799,2540,TNKzyDJtTzw
544037,If Body Muscles Were People | Funcho,722596,0.9517120406155075,68428,1693,BDlrM8yv0iI
417456,MAUVAIS 2X,591155,0.9686782635310922,19296,307,XIfZqPXB7bY
159087,Justin Bieber: Next Chapter | A Special Documentary Event (Official),3528665,0.9728582294593378,254187,3497,RUcLuQ17UV8
507085,Pone Ki Bhu - Manjeet Panchal | Anu Kadyan | Gori Nagori | Surender Romio | New Haryanvi Song 2020,592315,0.9011583011583012,12310,640,afr1wm4woYE
712510,도플갱어를 긴장하게 만든 손님은? [슈퍼맨이 돌아왔다/The Return of Superman] 20201220,651453,0.9159250142018557,5059,222,OS9So2JVZ54
682512,ヒカキンさんと100人前の超巨大ケーキを食べようとしたがこれだけでは終わらなかったwwwww,2291806,0.9681732711191587,56522,914,r4efIZaq-9k
463535,GRANDMA REALLY DOUBLE PRANKED ME 😂 #shorts,25981894,0.9104564478892999,935519,43848,FL-brMxOebk
1012205,The Isley Brothers - Friends and Family (Official Video) ft. Ronald Isley & Snoop Dogg,1306478,0.9733210216498756,59838,809,Pq51JmcyBzY
938654,2DROTS VS АМКАЛ,1145715,0.6411772169850048,109940,24037,pNHTlTLD5p0
146415,“Shut Your Mouth!” Julian Newman CLAPS BACK At Disrespectful Opponent! Jaden Gets CRAZY At Game 😱,370379,0.8727871867576059,12219,830,3N7OVLyRK6g
415078,Ces STREAMERS ont désinstallé Minecraft après ça...,589447,0.9818524596834353,73060,669,PluO0EvfyX0
1024432,FIRST PARK GAME on NBA 2K22 CRUISE SHIP! I HAVE THE BEST BUILD! (CURRENT GEN),302929,0.9476120345045235,9257,249,B4jFn4MqAmI
880177,"CONFESIONARIO CON JUAN DE DIOS PANTOJA Y CESAR PANTOJA, cómo ser más atractivo / Victor Guadarrama",1039943,0.9643653981003378,61630,1118,xdrnJ1jbL74
253403,"Would You Rather Have A Giant Diamond or $100,000?",11354353,0.9816704957754259,868153,8030,Vl3swga-Xrk
231169,LE PIRE PIÈGE D’HALLOWEEN,344421,0.9109148208975099,43051,2007,NOqCL9a4XOE
327696,MEIN ERSTES SIGNING | Katja Krasavice,341374,0.9499531566381577,32261,828,7PxvWmL_o1g
439159,Arsenal 0-3 Aston Villa | I Haven’t Been This Embarrassed Since Bayern Away! (DT Rant),641491,0.888368560941653,14920,882,KHWCsNylkZo
195160,Wario - SNL,3074938,0.6195242020689895,69744,16385,jrTXBFcvoMQ
238050,Ranking Guys on Attractiveness | 6 Guys VS 6 Girls,282728,0.9549651210504719,19057,439,nADJRPNchrY
526719,BEING IN A RELATIONSHIP FOR 24 HOURS PART 2 | Rimorav Vlogs,3142171,0.977170886426082,375270,4333,TXn8XreHVPE
178260,Redemption Song - Dave Chappelle,1120639,0.9220031545741325,48742,1978,mhVCGl-Huqg
975846,"Исповедь солистки группы «Ранетки» Жени Огурцовой: «Мы были в секте, где нас совращали»",344795,0.7719926239288426,8168,1051,r86JG_VwBlE
763366,삼겹살에 치즈김치볶음밥 처음 먹어본 영국 고등학생들의 반응!?,3903141,0.9813602931621488,190592,1793,xnI1QBVKJEI
129506,ASSIM É MUITO MAIS FÁCIL CORTAR TOMATE KKK,300395,0.9611139788117887,39892,791,Yd5OzQHklCo
1001785,The Kid LAROI - WITHOUT YOU (Official Video),2110565,0.9822937997505735,193122,1725,SJOKlqJho8U
22301,Maluma - 7 Das En Jamaica (Official Video),4979218,0.9527104770045037,118799,2877,_zUlf_BeY38
165418,Everything is Changing and I Have Thoughts,587410,0.9620931813033301,38976,753,wxGzzWAMvgE
382008,LIDL ARRIVAGE 10-05 NOUVEAUTÉS,141059,0.8338658146964856,574,52,WNcAkWTAfa8
26956,OUR OFFICIAL HOUSE TOUR!,3525274,0.9651081120575467,208440,3701,hzlodXV6Fi8
464756,Ferrari SF90 v new Rimac Nevera: DRAG RACE *WORLD RECORD!!!*,2083764,0.9855305050086713,153414,1118,A4orCB71BgY
57517,FLAMENGO RECEBE NÃO DE GOLEIRO HUGO SOUZA! CBF NEGA PEDIDO DO MENGÃO! TUDO SOBRE O JOGO FLA X SAO E+,339685,0.9722720984311071,33502,471,yNW0C92c76w
222058,*NEW* SEASON 8 BATTLEPASS In Fortnite (Chapter 2),1476782,0.9542456199319357,46513,1089,5DC7Nr4LTp8
436673,KSI – Really Love (feat. Craig David & Digital Farm Animals) [Official Lyric Video],328486,0.9799076322430129,20792,211,ZasZe3iwI-8
731745,임형철 여잘알 만들기(feat.박종윤 선생님),181368,0.9728997289972899,2912,40,Dzm2-CwNZRc
930905,Молодой человек СПОРИТ С ДОКТОРОМ ЗАКИРОМ НАЙКОМ,129468,0.9614536166260305,8447,166,c2uOilkcw3s
50013,Ketchupzão tá na pista 🤣🤣🤣🤣🤣,1739525,0.9909252487147949,301883,1376,--G13b-WWtQ
289182,IT'S MILA TIME 👨‍👩‍👧🎶 | Nader Louisa,1084552,0.961841925553933,93367,1816,n2y0K3zk7h4
421949,GLITCH XP FORTNITE XP ILLIMITÉ CHAPITRE 3 GAGNER 100K XP PAR MINUTES XP GLITCH MAP CODE,34056,1.0,2796,0,FKzhsfp05BI
335587,Comment vous vous êtes pécho ? feat. Tony et Estelle Yoka - Nawell Madani,480200,0.965294640213207,16592,293,xMGySBK8F7Y
484134,How could I get out of it? 🌭🌭,45791329,0.962317830763952,2607889,50079,8lIDS-IjGxw
473283,South Africa v British & Irish Lions - Third Test | Highlights | 2021 | Tour of South Africa,178296,0.903114186851211,1375,70,hRvKKKSp0go
16341,Bigg Boss Tamil Season 4  | 9th December 2020 - Promo 1,3488308,0.9391587711201944,51474,1615,QhorHqULX9A
955773,НОВАЯ ПЕСНЯ ПРО ДЕРЕВНЮ___ ДЕРЕВНЯ-ДЕРЕВЕНЬКА. Поёт ВАЛЕРИЙ СЁМИН,73613,0.9601485984464708,2902,59,nFhRdhooEEQ
606198,市川海老蔵　CMで市川ぼたん、堀越勸玄と親子共演,141072,0.912981455064194,1341,61,uFtlLjja2_Y
56674,5 CURIOSIDADES SOBRE AS VACAS  - CANAL DO CLEPTON,117767,0.9729864103413988,11905,163,tdRhKIhncXk
653505,B’z Live from AVACO STUDIO “Calling”,980682,0.9896254854566687,36630,191,rYyk3kgE3mY
243075,The Great British Fake Off | Quick D,1066607,1.0,112209,0,2OEwbocwYF8
239233,"Donaire vs Gaballo HIGHLIGHTS: December 11, 2021 | PBC on SHOWTIME",1822460,,0,0,oekRasAYFb4
207703,Cell Phone Stereotypes,9770916,0.9729034368226723,428269,5882,2EGuVKx_MXA
480535,The Wanted - Rule The World (Official Video),322760,0.9927015891701001,25392,93,iPfwXI7nAnU
1006444,I Asked Bill Gates What's The Next Crisis?,1009492,0.8238560695529814,72584,7010,Grv1RJkdyqI
472344,Anthony Joshua reveals the truth behind the Tyson Fury fight to Gary Neville | Overlap Xtra,170646,0.9089790897908979,3104,148,YnuNSZPCeMo
512754,"Taarak Mehta Ka Ooltah Chashmah | तारक मेहता का उल्टा चश्मा | Episode 791 | 14th December, 2020",1025995,0.791042144242638,10157,1185,dQ7sjWJYKvY
311611,Wieso Barca wirklich Messi abgeben musste,67436,0.9836658740824977,9594,79,uIEciIvJYN4
815041,WAKANDA FOREVER - TheGrefg,3134058,0.9735416865781006,247790,3322,gDXvf8pam3U
915506,틱톡에웃긴동영상 레전드 하이라이트 모음 2020! 비브라토에웃긴 영상 모음! #78,385260,0.6572923479398299,1267,262,Y8rYsI1SVnA
316691,Aktivismus extrem: Hungern fürs Klima?,120538,0.6181140952754361,4127,974,-mCY1IOhB_I
908843,Строю дом под землей первая ночевка в землянке 24 часа,148812,0.9581376930474628,17307,370,z5qiW97PSe8
979818,МАХАЧКАЛА!! МЕТРО ЛЮБЛИНО РАБОТАЕМ!!! 🔥,103229,0.9668453018935335,13763,232,820pOwekY6I
36312,taylor swift - the lakes (original version) [audio],2682638,0.9850707503064807,191071,1437,y8tF0yRl8-w
265410,Last-Minute-Bonucci zum Derbysieg: Juventus - FC Turin 2:1 | Serie A | DAZN Highlights,222840,0.9771888627977189,5894,68,ELCHqRn5cZI
12629,I Caught Him Doing This With My Drink.. #Shorts,9752380,0.9224304338787753,226569,9142,KR_Ib9qyRuM
283526,Thomas Anders - Modern Talking (Connect the Nation) (Official Hook),68048,0.9560387615220988,4138,93,Ga2JKXRqJLM
180845,The Insane Engineering of the Perseverance Rover,3098718,0.9694033455233664,99897,1552,yqqaW8DCc-I
399499,Lou | Alors alors - Clip officiel,253077,0.9600079984003199,9802,200,W5F9LxAgja8
931248,Что нас убивает на энергитическом уровне. Александр Палиенко.,35590,0.9879462216040797,4288,26,GQboQU8lNaE
326525,E$$$TÖRUNG in der Partnerschaft I Q&A mit meinem Freund,80756,0.9602017937219731,3497,71,etnbKwPm-_Y
99509,Brawl Stars: Brawl Talk - Jurassic Splash!,12148829,0.9830704730560512,858027,7325,Z37_jKEtRwY
652146,NCT DREAM '오르골 (Life Is Still Going On)' DREAM-VERSE Bonus Chapter 「Dreaming of The Future」,3200458,0.988157526189009,532359,3171,aq2epFJ4fR4
240887,hey.,362320,1.0,32283,0,Dpdiv6_YS8U
808838,Jugamos Among Us En La Vida Real,340415,0.95691494766792,38516,848,MRCykXBhNpw
875861,"FMK, Tiago PZK, Mau y Ricky - Prende La Cámara RMX (Official Video)",4843043,0.9780689293048448,275004,3049,2x6F-uUa1mI
610335,金の盾が届いたぞ,528966,0.983887873978018,33122,269,I33WIYK5XSU
117917,ME DEI MAL 💉😬😁,703075,0.9389387661141805,67382,2122,Ixd80zUQEEA
316006,WAS IST BITTE GESTERN MIT DEM MARKT PASSIERT?!  - MARKTANALYSE #1 in FIFA 22,37322,0.9725933538883179,2879,40,ECQQjo9P3vY
669622,みんなに「うすしおorコンソメ」アンケートとった結果がえぐかったｗｗｗ【ツッコミ】【アンケート】,262863,0.9837182256188736,11940,98,dFyIiFnhqcI
411320,Education Nationale,345140,0.9592929079512642,27820,578,PflR_4IEDeI
956738,СПРЯТАЛИ АЙФОН В АКВАРИУМЕ С ОПАРЫШАМИ!,1152899,0.9579650816027762,144443,3101,O4SVAAAVa4g
246291,GReeeN - Van Gogh (Musikvideo),198562,0.974699504076658,23493,301,2Hdnewi5dH8
875063,Round 11 Saúl 'Canelo' Álvarez vs Caleb Plant | Box Azteca,2840382,0.8916140874153952,41223,2362,ySy5a2JwZK0
791782,Nanpa Básico ft. Jamie Fine - No Sé Qué Somos (Trailer),118547,0.9736502935700988,6891,92,ecCx7N-oiPA
167290,Among Us - Launch Trailer - Nintendo Switch,2354313,0.9023358693274349,78264,4018,vlVeaz_l5Jg
121276,Maiara e Maraisa & Marília Mendonça - Não sei o que lá,3499199,0.9754167368243812,93856,1168,vMMRpr2PXSw
436145,The Daring Heists Of The Elusive Pink Panthers,770116,0.9880587534736006,62599,376,HZryl5nJr00
86796,DEMISSÃO GAMEFICADA,437826,0.9794246523147266,41560,432,7KaS3RZYWbo
506101,Sasariye Janu Tane Cham Favashe - HD Video - Aakash Thakor - Jigar Studio,804986,0.8943914081145584,22225,1239,xfeA2SEy86s
242729,Russian Kursk Submarine Disaster #shorts,1060123,1.0,36282,0,0Zo_vxDTZx4
224996,I NEED TO BE BETTER.,575821,0.9304199450184851,30546,1101,o3qcNik2LVU
672406,ØMI - You (Prod. SUGA of BTS) -Official Teaser 1-,307961,0.9971565249389489,59701,85,Wy3eE8UHSlU
658192,【#東リベエモい】みんなの感想アツ過ぎでタケミチ、マイキー、ドラケン３人大感動⁉︎,305325,0.9925948163714601,9956,37,nTtvH89gKpE
275364,王嘉爾 Jackson Wang - 一個人 Alone (Official Music Video),1297034,0.9956483716374576,285248,622,8QZXLF7Drvg
308573,Felix Lobrecht hat den Durchblick! | Wie geht? #31,141486,0.9747789059941041,6029,77,-y4zyn-Bh6Y
453071,I Caught Him Do This With My Drink.. #Shorts,887176,0.8959121877365632,30054,1650,KR_Ib9qyRuM
108327,NOVA MASSA DE AR POLAR GIGANTE VAI DERRUBAR AS TEMPERATURAS NA REGIÃO DO BRASIL | SANTA CATARINA,682746,0.9596199003664933,44647,920,-odJoppKm7E
685706,【重大発表あり】ききポテチ選手権,265539,,0,0,os1WD__7Nfo
635577,D.Bクーパーのハイジャック未解決事件とは？！（深堀）,507393,0.9310137972405519,9657,345,XrEvTqa1f9g
341349,Les Bâtards en Couple 9,760131,0.9787350506742747,59646,641,HRzDkqxxefw
615128,『100万円』ゲーム福袋のラストで最高額のやべぇプレミアソフトきた！！ ＃後編【スーパーポテト レトロゲーム福袋2021】,116061,0.9342177998894416,3499,119,2ozbmFgHkfI
637345,伊藤かずえさん 30年乗った初代シーマをレストアへ（2021年4月26日）,1223182,0.9523498694516971,11964,292,i39ed5V6Sxw
474705,"ANOTHER WEEK WITH ME! VLOG | HOUSE VIEWINGS, DRIVES & HOTEL NIGHTS ❤️ FENTY BEAUTY TUTORIAL (AD)",511317,0.9843273466621484,23423,185,Awn7E6rahgQ
725689,[강제소환🏅#67] 샤이니 키(Key)의 캐스팅 비화? 제발 한 번만 들어가게 해주세요ㅠㅠ!!ㅣKBS 181108 방송,114820,0.9829626123994321,2095,18,wXCWSAt0yBE
180597,*EMOTIONAL* FIRST TIME SEEING OUR BABY'S FACE,668413,0.9779284369114878,52514,586,vzgPVkr_SYk
584759,RESET & RESTART | My conversations with  @BKShivani   ​,1300665,1.0,125554,0,5n6gJ-PoXd4
469813,LIFE AT HOME🏠🤎  | GETTING THINGS DONE | DESENIO AD | MOLLYMAE,194912,0.9911579663322564,11710,52,Vp0kwREhN90
481013,Atletico Madrid vs Liverpool (2-3) | Salah double seals away win! | UEFA Champions League Highlights,852577,0.9565151591585532,19392,431,MMvTzHJfgSE
762824,[룩북 브이로그#4] 사놓고 안 입은 옷만 32만원 어치..?😨 옷 살 때 이것만큼은 주의하세요ㅠㅠ (feat.미니포에 현실핏..^^) /168cm 65kg,258748,0.9576604103011785,4485,97,sop_LFlpd94
924866,ГИГАНТСКИЙ ДОМ НА ДЕРЕВЕ 6 ч - ДОМ В ЛЕСУ зимой - готовим в лесу - ВЫЖИВАНИЕ,241519,0.9620034542314335,17608,341,uOH7WEp_GLs
995009,Con la Falta Que Me Haces (Con Grupo Firme - Video Oficial),1150608,0.9534540081270779,74032,1764,l41pkTlU2YU
487822,X-rays you weren't meant to see #shorrts,316172,1.0,10957,0,c8oWVLSkKmw
964307,"Юлия Меньшова о смерти папы, вакцинации, увольнении с телевидения и «неправильном» феминизме",1058444,0.9030548628428927,42735,2177,VM1lmGsrvn0
885437,SORPRESA MONWIN POR LOS 900K !!!!,695653,1.0,54723,0,OGd9_44brlU
128163,Ariana Grande - Positions Album (Official Live Performance) | Vevo,1829926,0.9915083315659684,239450,1021,VronettmNRI
162081,Villains with TRASH reasons on why they're evil.,1642822,0.9916553191283152,205498,861,2WkDviplN8Y
99920,00's insane medley ft. Giana,344061,0.9962405212004699,93454,176,zBtS5UT6l_Q
315833,Beim FC Bayern wurde heute wieder im Training richtig Gas gegeben! 🏎 #esmuellert #shorts #fcbayern,61015,0.9739413680781759,1515,20,uNRB849mFvs
963853,СОЕДИНИ ТРИ ингредиента 🍰и УНИВЕРСАЛЬНЫЙ крем ГОТОВ🎂 - Я - ТОРТодел!,29866,0.9923290006392499,4675,18,yu_Z7BItb8A
7763,10 Pasteles de Cumpleaos que HICIERON LLORAR al Festejado  (parte 6),5869480,0.9449724366041896,176409,4991,CGEL-SLAEIQ
794322,"TINI, KHEA - Ella Dice  (Live)",1301136,0.9631862024206522,142171,2666,x-_CkcA3u_c
59111,aespa 에스파 'Black Mamba' Dance Practice,5460201,0.9495035823213113,473319,12260,NU611fxGyPU
790210,🚨 MESSI PUEDE MARCHARSE | JOTA JORDI ALARMA a los CULÉS 🚨,688934,0.9167554405722113,12595,547,K6D0gjUl50Y
887361,"КУЗЬМА О ТОКСИЧНОСТИ, ТРЭШЕ И ОТНОШЕНИЯХ С ЮЛИКОМ",1157779,0.9844308614923307,137656,1080,TvPJdeY_Ooc
541908,ભાભી તમે તો ક્યાંક સમજો | Bhabhi Tame To kyak Samjo | Tihlo Bhabho | AD Media,344474,0.5548407848182696,2417,692,YY9x1Um87Ds
277352,Wintereinbruch - Auto landet im Graben | Dumm Tüch,180872,0.9375484871993793,9990,322,natvleSyUvg
611526,大きな【整形】をしてきました。現状報告。,434090,0.9206166386107911,10839,448,JLSnCen85OA
309375,Königlicher Auftakt! Doppelter Benzema und Alaba-Debüt: Alaves - Real Madrid 1:4 | LaLiga | DAZN,282399,0.9795301232844847,8510,88,9JSrL5Az9f8
103761,NÃO AGUENTO MAIS ESSE BARULHO NA MINHA CABEÇA,1500854,0.9868326266356632,217886,1444,E3WfNPhx5VM
203262,Everyone's lying about dice. #dnd #dungeons #dragons #ttrpgs,401435,0.9776978855645604,48684,549,87F-Ind9BaQ
290638,nimmst du die Red Bulls mit?/julesboringlife,84264,0.9615050651230101,6777,133,zOhP8szMImw
54382,Apex Legends Season 7 – Ascension Gameplay Trailer,3663127,0.9792241465279393,178623,1875,YV12-kknruM
104156,"♫ VOCÊ NÃO NASCEU PRA DIBRAR!! 🤬 | Paródia Não Nasceu Pra Namorar - MC Zaquin, MC Rick",922538,0.9835499228606854,104784,869,FlSK7l6Yumg
147127,[CHOREOGRAPHY] BTS (방탄소년단) 'Dynamite' Dance Practice,16457410,0.9850375718065454,2664905,20087,CN4fffh7gmk
943771,[16+] ВМ 242 Вахафакты 40к - Пожиратели Миров,72036,0.9789177793394237,11264,120,95E2wI91D8Q
78451,"TEM FUBÁ E BANANA?FAÇA ESSA RECEITA DE 2 INGREDIENTES-SEM TRIGO,SEM AÇÚCAR,SEM LEITE-EM 10 MINUTOS",622854,0.942167201589485,31769,946,1g8lRONcBak
592371,【モーニングルーティン】ダイエット成功も筋肉成長も朝が一番大事。解説付きですので、15選を参考にしてみて下さい。,398497,0.9776127209959201,9452,107,kISjIVldbj8
809923,SI ESTOY EMBARAZADA 🤰🏻  Kimberly Loaiza,17712552,0.9642982714254267,2226317,40464,QeTJO70r75s
767462,BTS Shine Spotlight on the United Nations as Envoys of the President of the Republic of Korea,4908737,0.9895216165170371,615176,3240,wAXcMD5dOBA
426749,Ellen DeGeneres Tearfully Announces Talk Show Exits,503330,0.3033139387806729,2576,1377,WCo2rcc97AQ
669676,【公式】『Pokémon LEGENDS アルセウス』新報 其の壱　あらぶるキング・クイーン篇,1123222,,0,0,HMiSzxSU6eQ
7633,How to re-season a wok! #shorts,4058717,0.972492583429625,272274,3797,C2URTiD7RTQ
189040,Fredo Bang - Click Up (Official Video),1971399,0.938044021353249,73698,2356,1mDklvkHeN8
226955,No Time to Die - Movie Review,547400,0.8854028490685737,32691,1987,FatRcVCV6IY
401130,Rvzmo - Le Rideau,77624,0.9773657596917891,4106,47,hdghYb6pVkQ
380429,Le parking décide de ce qu'on mange avec Pidi (et c'est un gros kebab des fafa),583746,0.9814167590145768,58110,545,lt68GhngB44
330631,"Stille Nacht, heilige Saise | 3 schäbige Weihnachtsspiele",428986,1.0,37966,0,yprZ9Qt6EhA
343376,JE DEVIENS DOG SITTER PENDANT 24 HEURES,66336,0.9690591454430646,9355,147,dI-UAfwb0yc
334903,Le FC Barcelone au bord de l'implosion | Journal du Mercato,362708,0.9595491246302662,12256,253,g1HTpdybGEY
1006415,Personal update,1203358,0.9801050133064806,137647,1383,dQx-EHMPk0g
698840,정찬성은 지금 어떻게 훈련하고 있나? 오르테가전 근황 공개! 미국과 한국 훈련의 차이점은? [Korean Zombie Chan Sung Jung],241812,0.9777055271713888,6387,72,e1GVbrLD46M
832311,Black Widow de Marvel Studios | Nuevo Tráiler Oficial (Subtitulado),514235,0.9613115758829388,25601,505,gR3JFH_3LhY
511939,LINKEDIN PROFILES ARE THE WORST,645335,0.9497785980782788,123071,3170,OgUrv34bPEs
604789,【ディズニーランド】まひめろ✨10歳の誕生日に家族でディズニーランド❤【家族旅行】,622331,0.8760683760683761,11414,754,FxmLVivce0g
1016916,Skip Bayless throws away his Kawhi shoes after Clippers choked in GM 5 to Mavs | NBA | UNDISPUTED,911249,0.9424478201803137,15728,466,Hb5sOIdEgLE
1006067,ROSÉ - COMING SOON TEASER,33610974,0.9757980135728687,3512305,43023,LGkUW5cUPz8
851019,Broma influencers “¿Porque hablaste mal de mi?” Kenia Os😡😤,655019,0.9412709276613668,73745,2231,9p_k2o59x5M
887107,Беларусь. Протесты день 8: Марш Свободы оппозиции и митинг Лукашенко / Спецэфир Дождя,3257789,0.7835104491763125,67719,8220,dQfRjTSQrRc
765011,과나 이혼 해명합니다,448852,0.9625709464641816,12794,244,dtcXK_Zn2V4
417328,SCP-015 Le Cauchemar Des Tuyaux (Animation SCP),68356,0.982068390325271,4753,43,3u0vnX5Une8
920181,Megan Thee Stallion - Cry Baby (feat. DaBaby) [Official Video],2030731,0.9661771216874354,259790,4469,AqaQsL-8I_M
396364,Bitcoin : Qu'est-ce qu'il se passe ? | Le pétard mouillé d'Amazon,36296,0.9682819383259912,3351,54,CfPRg3o8UVk
184069,MUST SEE: MJF Leaves the Inner Circle and Starts His Own Faction in AEW AEW Dynamite,1180328,0.9252199413489736,26260,1020,xf-PC5JC66o
